school_name,school_level,lot_address,road_address,latitude,longitude
영암낭주고등학교,고등학교,전라남도 영암군 학산면 독천리 325,전라남도 영암군 학산면 영산로 76-35,34.72974846,126.5634162
다선초등학교,초등학교,부산광역시 사하구 다대동 3,부산광역시 사하구 다송로 57,35.06300204,128.9856796
신갈중학교,중학교,경기도 용인시 기흥구 신갈동 113,경기도 용인시 기흥구 용구대로2152번길 23,37.28067138,127.1086862
포항여자고등학교,고등학교,경상북도 포항시 북구 학산동 243,경상북도 포항시 북구 장미길 10,36.05064084,129.3643118
삼봉초등학교,초등학교,경기도 안양시 만안구 박달동 114-3,경기도 안양시 만안구 박달로437번길 21,37.40297685,126.8991863
천생초등학교,초등학교,경상북도 구미시 구평동 431-2,경상북도 구미시 인동43길 8,36.09406998,128.4381111
합정초등학교,초등학교,경기도 평택시 합정동 838,경기도 평택시 평택4로 11,36.98938026,127.0977377
백암초등학교,초등학교,경기도 용인시 처인구 백암면 근창리 105,경기도 용인시 처인구 백암면 백원로 501,37.16414573,127.367489997
성의고등학교,고등학교,경상북도 김천시 지좌동 1057-1,경상북도 김천시 성의길 38,36.11395555,128.1389811
도화초등학교,초등학교,전라남도 고흥군 도화면 당오리 518,전라남도 고흥군 도화면 오치길 43-4,34.51119136,127.3184628
모화초등학교,초등학교,경상북도 경주시 외동읍 모화리 237-4,경상북도 경주시 외동읍 계동1길 12,35.67737588,129.3331768
청원중학교,중학교,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
경희여자고등학교,고등학교,서울특별시 동대문구 회기동 1-5,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
종곡초등학교,초등학교,충청북도 보은군 보은읍 강신리 384-4,충청북도 보은군 보은읍 강신1길 12-7,36.50203548,127.7498649
강현중학교,중학교,서울특별시 동작구 상도동 335-5,서울특별시 동작구 상도로13라길 22,37.50311599,126.9307563
서호중학교,중학교,경기도 수원시 권선구 서둔동 103-22,경기도 수원시 권선구 서호로 71,37.26639752,126.9877938
별가람중학교,중학교,경기도 남양주시 별내동 911,경기도 남양주시 별내3로 232,37.65912402,127.1225367
원천초등학교,초등학교,전북특별자치도 남원시 주천면 장안리 248,전북특별자치도 남원시 주천면 외평2길 23,35.38845557,127.4454244
인천용마초등학교,초등학교,인천광역시 부평구 청천동 176-4,인천광역시 부평구 세월천로30번길 58,37.51585568,126.7073832
대전은어송중학교,중학교,대전광역시 동구 대성동 134,대전광역시 동구 동구청로 26,36.30045896,127.4609857
양산중학교,중학교,경상남도 양산시 북부동 234,경상남도 양산시 북안북12길 7,35.34965808,129.0439196
안산디자인문화고등학교,고등학교,경기도 안산시 상록구 본오동 798,경기도 안산시 상록구 각골로 87,37.29692001,126.8713099
압해중학교,중학교,전라남도 신안군 압해읍 학교리 663-5,전라남도 신안군 압해읍 구항길 31-5,34.86392837,126.3133306
병영초등학교,초등학교,전라남도 강진군 병영면 성남리 199-7,전라남도 강진군 병영면 하멜로 385,34.71457422,126.8125703
인천서운초등학교,초등학교,인천광역시 계양구 서운동 55-133,인천광역시 계양구 서운로 12,37.52691177,126.7447561
함창중앙초등학교,초등학교,경상북도 상주시 함창읍 대조리 260,경상북도 상주시 함창읍 구향로 87-10,36.57369102,128.1774827
금성초등학교,초등학교,서울특별시 중랑구 신내동 651,서울특별시 중랑구 신내로21길 55,37.61531513,127.0898585
이우중학교,중학교,경기도 성남시 분당구 동원동 157-1,경기도 성남시 분당구 동막로 287,37.35324326,127.090941
인동중학교,중학교,경상북도 구미시 인의동 103,경상북도 구미시 여헌로14길 17,36.10931541,128.4288808
학성중학교,중학교,강원특별자치도 원주시 일산동 250,강원특별자치도 원주시 동진골2길 24,37.35018248,127.9397356
칠성초등학교,초등학교,충청북도 괴산군 칠성면 도정리 311,충청북도 괴산군 칠성면 칠성로 26,36.78564178,127.8623577
옥과초등학교,초등학교,전라남도 곡성군 옥과면 무창리 972,전라남도 곡성군 옥과면 대학로 213,35.27757742,127.1435075
개포고등학교,고등학교,서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,37.48495285,127.0594065
오남고등학교,고등학교,경기도 남양주시 오남읍 양지리 80-4,경기도 남양주시 오남읍 진건오남로 784-27,37.69821404,127.2065483
동천초등학교,초등학교,경상북도 경주시 동천동 586-10,경상북도 경주시 알천북로249번길 20,35.84838019,129.2270343
용인대덕중학교,중학교,경기도 용인시 수지구 죽전동 1156,경기도 용인시 수지구 죽전로293번길 12,37.33674758,127.1276076
신기초등학교,초등학교,경상남도 양산시 신기동 511-1,경상남도 양산시 중앙로 239,35.35208418,129.0404978
복창초등학교,초등학교,경기도 평택시 서정동 559-4,경기도 평택시 서정북로 3,37.07122473,127.0503031
개봉중학교,중학교,서울특별시 구로구 개봉동 24-2,서울특별시 구로구 고척로21나길 68,37.50352932,126.8423998
덕적초등학교,초등학교,인천광역시 옹진군 덕적면 진리 136,인천광역시 옹진군 덕적면 덕적남로 15,37.22538058,126.1481953
구미오산초등학교,초등학교,경상북도 구미시 오태동 618-1,경상북도 구미시 금오대로24길 15,36.0720382,128.3530127
산호초등학교,초등학교,경상남도 창원시 마산합포구 산호동 53-1,경상남도 창원시 마산합포구 회원동북로 53,35.21972208,128.5795948
양포초등학교,초등학교,경상북도 포항시 남구 장기면 양포리 487-18,경상북도 포항시 남구 장기면 장기로 33,35.87573109,129.5131575
인천심곡초등학교,초등학교,인천광역시 서구 심곡동 291-8,인천광역시 서구 심곡로 114,37.5436333,126.6826226
성지고등학교,고등학교,경기도 용인시 기흥구 구갈동 599,경기도 용인시 기흥구 갈곡로12번길 13,37.27228468,127.1312675
군위중학교,중학교,대구광역시 군위군 군위읍 정리 248-12,대구광역시 군위군 군위읍 군청로 254-6,36.24547463,128.5697899
서울대학교사범대학부설중학교,중학교,서울특별시 성북구 종암동 7-10,서울특별시 성북구 월곡로 36,37.59582047,127.0391333
문창중학교,중학교,서울특별시 동작구 신대방동 364-58,서울특별시 동작구 여의대방로22나길 40,37.49580287,126.9224055
가야초등학교,초등학교,부산광역시 부산진구 가야동 280-2,부산광역시 부산진구 대학로 22,35.1537258,129.0362693
맹동초등학교,초등학교,충청북도 음성군 맹동면 쌍정리 94,충청북도 음성군 맹동면 대동로 9,36.92695855,127.5641072
하청중학교,중학교,경상남도 거제시 하청면 하청리 698-1,경상남도 거제시 하청면 서리1길 5,34.9546126,128.6529294
양오중학교,중학교,경기도 남양주시 오남읍 양지리 616-2,경기도 남양주시 오남읍 양지로 261-31,37.69767148,127.193132
인천담방초등학교,초등학교,인천광역시 남동구 만수동 1046,인천광역시 남동구 매소홀로 1027,37.4404917,126.7363191
호연초등학교,초등학교,경기도 화성시 장지동 925,경기도 화성시 동탄대로3길 17-7,37.16277708,127.1046985
현덕초등학교광덕분교장,초등학교,경기도 평택시 현덕면 대안리 703,경기도 평택시 현덕면 현덕로 934,36.9441357,126.9440341
성산초등학교,초등학교,경기도 오산시 오산동 524-1,경기도 오산시 성호대로 43,37.1504447,127.0670421
옥성초등학교,초등학교,경상북도 구미시 옥성면 주아리 209,경상북도 구미시 옥성면 주아2길 18-13,36.29683396,128.276015
군포중앙고등학교,고등학교,경기도 군포시 부곡동 1094,경기도 군포시 송부로 239,37.32397274,126.9372177
수륜초등학교,초등학교,경상북도 성주군 수륜면 신파리 41,경상북도 성주군 수륜면 참별로 927,35.83407566,128.1918436
동천초등학교,초등학교,경기도 용인시 수지구 동천동 154,경기도 용인시 수지구 고기로 71,37.34461156,127.0933932
대구대덕초등학교,초등학교,대구광역시 남구 대명동 1571-1,대구광역시 남구 대명서로 28,35.83048863,128.5616736
진명여자고등학교,고등학교,서울특별시 양천구 목동 927-6,서울특별시 양천구 목동로 170,37.52404701,126.8658566
서울신천초등학교,초등학교,서울특별시 송파구 잠실동 27-5,서울특별시 송파구 올림픽로 215,37.5140111,127.0950476
봉명초등학교,초등학교,충청북도 청주시 흥덕구 봉명동 205,충청북도 청주시 흥덕구 봉명로141번길 3,36.63994006,127.456443
신흥여자중학교,중학교,인천광역시 중구 신흥동3가 7-210,인천광역시 중구 인항로24번길 37,37.45404114,126.632101
왕곡초등학교,초등학교,경기도 의왕시 왕곡동 604,경기도 의왕시 왕곡로 58,37.34518014,126.9804912
손불초등학교,초등학교,전라남도 함평군 손불면 대전리 273,전라남도 함평군 손불면 손불중앙길 121,35.14572447,126.4338246
수륜중학교,중학교,경상북도 성주군 수륜면 신파리 82,경상북도 성주군 수륜면 참별로 888,35.83081062,128.1964419
용인홍천고등학교,고등학교,경기도 용인시 수지구 신봉동 885,경기도 용인시 수지구 수지로227번길 22,37.32221072,127.0823971
서룡초등학교,초등학교,경기도 용인시 처인구 역북동 416,경기도 용인시 처인구 중부대로1281번길 11,37.23811035,127.1870731
묵계초등학교청암분교장,초등학교,경상남도 하동군 청암면 평촌리 590-2,경상남도 하동군 청암면 청학로 716,35.15860775,127.7978084
만수여자중학교,중학교,인천광역시 남동구 만수동 27,인천광역시 남동구 만수로50번길 22-36,37.45920281,126.7339412
강남중학교,중학교,서울특별시 동작구 대방동 390-6,서울특별시 동작구 대방동15길 29,37.50276263,126.9233466
부용초등학교,초등학교,충청북도 영동군 영동읍 부용리 81-3,충청북도 영동군 영동읍 학산영동로 1155,36.16725603,127.7671213
삼례중앙초등학교,초등학교,전북특별자치도 완주군 삼례읍 삼례리 205,전북특별자치도 완주군 삼례읍 웃삼례길 17-10,35.91952201,127.0815038
인천효성초등학교,초등학교,인천광역시 계양구 효성동 28-1,인천광역시 계양구 안남로 601,37.536806,126.7106067
성지중학교,중학교,경기도 용인시 기흥구 구갈동 576,경기도 용인시 기흥구 강남서로 26,37.27403886,127.1281168
상주공업고등학교,고등학교,경상북도 상주시 낙양동 388,경상북도 상주시 낙양1길 29,36.40665006,128.1462224
고금초등학교,초등학교,전라남도 완도군 고금면 덕암리 644,전라남도 완도군 고금면 고금동로 17-33,34.39613046,126.8000493
군산진포초등학교,초등학교,전북특별자치도 군산시 나운동 1522,전북특별자치도 군산시 나운안길 54,35.96584164,126.7050252
문창고등학교,고등학교,경상북도 문경시 흥덕동 716,경상북도 문경시 돈달로 145,36.60352544,128.2003063
송악초등학교,초등학교,충청남도 당진시 송악읍 중흥리 257,충청남도 당진시 송악읍 송악로 663-1,36.9406386,126.7432868
간중초등학교,초등학교,전북특별자치도 완주군 용진읍 간중리 616-1,전북특별자치도 완주군 용진읍 간중길 39,35.89126699,127.1817903
가능초등학교,초등학교,경기도 의정부시 가능동 724-3,경기도 의정부시 의정로140번길 15,37.74648346,127.0358337
선산고등학교,고등학교,경상북도 구미시 선산읍 노상리 40,경상북도 구미시 선산읍 단계서4길 18,36.24820115,128.2950623
